,gen_alpha,gen_beta_stage2,gen_beta_MB,gen_beta_MF1,gen_eta,gen_cvar_alpha,rec_alpha,rec_beta_stage2,rec_beta_MB,rec_beta_MF1,rec_beta_sticky,sim
37,0.3040779881834632,11.292250571751982,18.57636855497224,18.15905188591785,0.0262727388249348,0.8056326861123332,0.2732497693221897,16.195546124021178,27.046690703884817,21.228734243571765,0.0150357854626484,37
38,0.2998393368372639,13.803044889966474,12.431808992250224,19.764081472552185,0.0165932912667945,0.8409848192434641,0.2852344870134962,13.1285762853764,8.568461326967476,19.18877207244403,0.0095603401598063,38
39,0.3626528605519628,11.568836598518324,19.66173701765497,19.21029361946573,0.0302122044089883,0.7257799797578451,0.3339606018876418,11.166974587664445,14.228056275020062,22.60698564755405,0.0040685991574831,39
40,0.3458632951295832,18.643977744239272,13.383993545527089,15.608261525755465,0.0069102324214446,0.1446151193395864,0.1349849814054206,17.418229072914915,30.0,27.734417921789465,0.0030000344541522,40
41,0.509116361285344,10.332441471466378,17.782548710772517,11.712724426671503,0.0668609568860898,0.4975110583212154,0.5030537652789374,8.547582085122196,19.251030351418333,15.467715232855358,0.9183873194356508,41
42,0.5486164234462094,19.78707640898536,17.902817936378543,11.237093241565836,0.0239345934618343,0.3470725835972366,0.4584471469895172,18.46427275944373,9.738038193173672,9.548921791755244,0.1823565056661114,42
43,0.3606338060276224,16.760395243154534,11.095202116719442,10.796511897458345,0.0403847972280483,0.9441703212100208,0.3164843080197892,15.54966741175884,8.396246001089448,12.042560642567688,0.0018661568154822,43
44,0.3625480796070122,17.261769722620187,19.27980175341471,10.825714901839534,0.0716129429935089,0.955188477852919,0.4014532020413189,18.192561917667543,19.496359416547804,12.927768882166514,0.2143847858434251,44
45,0.1983600480054292,16.820811239975892,19.44609088508589,16.329237852426203,0.0435176699790875,0.1299181309668085,0.1799732656056357,19.906044512036974,18.272062223080116,17.087295286198845,1.6145495223228763,45
46,0.379331684448373,16.269537907394707,11.788282202638742,16.498981611782355,0.0212326268457823,0.4380936009572924,0.2939957908206591,20.641842977139067,13.53400248817251,18.608479506051683,0.4929894259164025,46
47,0.1192149925335574,13.147499764566817,17.677068069001287,13.504302750204957,0.0303208243256562,0.1238019775211869,0.087118864133049,15.905878485847593,30.0,24.241500958936797,0.7748934565547749,47
48,0.1960835510328315,11.802768621302272,13.208502883830777,13.511580259107744,0.037696753694703,0.4494955247282158,0.1681630698133907,13.93525272771187,5.575220644330967,20.63208867790349,0.5298679736733044,48
49,0.4284829999333296,17.148516521730755,13.303172179314366,13.468406147564288,0.0482219380279539,0.1391051497587695,0.3173334961848438,16.98226460310938,7.818089115853089,15.14975648713876,0.7634996598843833,49
50,0.2146036841743826,11.952637363101486,11.081380759115945,16.364147352652232,0.0656756744356158,0.9855791910033516,0.234080446570179,10.536687263115578,5.068553123829098,17.015312733303205,0.2638580527198232,50
51,0.1200936229573497,14.20847262285497,19.021761620685965,19.9889680380269,0.0410382553631693,0.4565525380145847,0.1023210509781122,15.152622455616118,18.59486745730617,26.469377729530763,0.2842404256924872,51
52,0.2140203719030257,10.633843135873317,18.65090113194181,10.033540511851024,0.0580284922059161,0.3949743369617275,0.1893656324521286,8.833548230077378,12.379857948352129,12.776599275401642,0.3550937578833311,52
53,0.1330587391762831,18.820383252187344,11.533680170836822,14.643082055483454,0.0720145593837592,0.1955074293407086,0.1378585310261887,18.37699803130269,12.314437358809412,16.248869966198168,0.2696294165274747,53
54,0.0512455874878875,18.65060694678625,10.28857550127978,17.922570506738666,0.0325418050771787,0.8048649494250966,0.051972607934138,21.94339269793397,12.160980152443186,20.74839409452513,0.0377888489190738,54
55,0.4308630435961639,18.75800604134603,19.960719467190565,11.66173404034595,0.0406964404111018,0.1094941138341552,0.2569655952812037,26.08174384532552,23.50815421452876,12.803408239236198,0.3803966065979497,55
56,0.1737912229743326,13.392026627357218,18.13646091831828,16.273213425768905,0.045466375935633,0.8683664649724496,0.2145108757095957,14.04901336589535,15.65807352814263,16.55203133628779,0.604566078113319,56
57,0.3990018622240449,18.340292942440968,12.841087853223849,12.3851955830882,0.0671375046175652,0.5683708726813579,0.3704816763279306,21.40676275224049,5.38272345952167,14.929598646370506,0.8732110456070183,57
58,0.5223263332112443,14.151907795788976,13.908880964993095,10.595429211303305,0.0392922374270826,0.7308906187006913,0.4932139861142879,14.909074677292589,17.905330371185276,12.806293472603862,0.6760499648395056,58
59,0.4410781197024411,14.114461033948157,17.09968340832829,14.97356345121332,0.0804408964678073,0.8060233875028943,0.4577381438864095,16.31664143910711,30.0,18.51422018262575,0.0638818749526209,59
60,0.323384996205048,14.589302993242493,18.45885215659536,11.04251811926592,0.032362658262412,0.260534735275412,0.236151783387628,17.879550751387512,30.0,20.52153875593676,0.4220636183607886,60
61,0.283644848599911,12.996949019816448,18.680306544198928,10.998068334438544,0.0848574347331615,0.1356308468149488,0.2372364826294035,17.995976289470185,22.875204200185102,11.647287222106089,0.2939609862290788,61
62,0.0880181712795166,13.294926628717864,14.18985033499305,12.13299232858538,0.0546772889346362,0.8527484792767605,0.0865535196550624,12.04067114779811,3.4220960937224723,9.64409048950836,0.0400981026012758,62
63,0.1186246407952382,14.12274316775694,15.26732598173252,11.802233627094376,0.0768843103585745,0.2144656557103549,0.0914216091032896,14.219591324215676,18.993982258947188,23.515820625539934,0.2009332782014828,63
64,0.559472448868869,15.83900874588952,14.10072211687294,17.211498685079107,0.0365943228484406,0.2562621880820975,0.372974125715204,14.670678240497764,30.0,22.23630360434236,0.1454413777439991,64
65,0.5161328832368902,16.51190116215451,11.037799032970243,10.959570369725078,0.0740229294920744,0.9243817979430212,0.5356646122032027,19.153502219689766,17.741817105708716,12.663192662691108,0.0042851844376284,65
66,0.1314963832644221,13.355431325795688,19.927468597069183,12.973725261806123,0.0749178149846442,0.3141960461996899,0.1122989995038759,15.904765134863377,20.196711256165973,16.712197514762266,0.3911947598114324,66
67,0.4595008132179078,17.478458236283036,13.221229254440786,19.98687874325184,0.0037039346038281,0.5360866727750214,0.3859271279668886,14.607306976684754,7.785199855158342,26.361389619462013,0.1888399949892939,67
68,0.1817408370021425,12.34370119835422,17.121938993499832,19.33147172580445,0.0833251475557193,0.246376693577994,0.1563492136261275,13.297295663253172,11.523897571284463,19.0764001812,0.3632275653861392,68
69,0.1439460322739213,19.903877849787904,10.479719985574704,11.939373200278816,0.0277144453714741,0.2072037743898537,0.1211431482065368,30.0,18.932385786897484,13.116140480302551,0.0813157980486681,69
70,0.1527842549989143,11.001233569243984,12.972514904498109,12.93602947322884,0.0092671480790313,0.1711628818114605,0.082735123819298,18.6209283629906,30.0,15.613944570162468,0.0844524594926593,70
71,0.1152625102840991,18.42938518197341,17.53873240197749,11.229435503751134,0.0421446114017663,0.8424718537047372,0.1258793075447721,20.124716784933284,21.031220539514266,12.863357429422718,0.1179175423599371,71
72,0.4977273465042255,13.058867210103806,12.243631523712766,15.656153817487889,0.0110911685252214,0.1306915588169386,0.2554813106755021,12.085481193136312,21.36474598899176,30.0,0.0055293912419889,72
73,0.2174562267811898,10.497056173347346,14.864272138936322,14.59334582579888,0.0795033199937848,0.5706288160050879,0.2063179395846149,11.570166786310777,17.899843080741793,12.303933993413338,0.3288738602176937,73
74,0.5942883287354149,15.837798401388534,14.410643333519758,19.5728763325722,0.0583485446188642,0.9721149470112064,0.6401831113210031,15.748264244049263,30.0,30.0,1.9,74
75,0.2680077165520088,10.97300086249238,12.551063885865528,17.264365658996567,0.0225679257489568,0.5525739722964434,0.210866481362395,13.650426576867751,19.53945743232476,20.400262678170336,0.6619566439776441,75
76,0.2904485253039764,17.56834910956169,13.575196590159926,19.56694693984076,0.0223160061186534,0.3278386425187928,0.2249315944223749,21.9346059079374,30.0,30.0,1.081086610799201,76
77,0.3860060664490053,18.78481606158276,13.5696837276709,13.924104946149797,0.0524114795904941,0.5396128331072062,0.3498345935267674,22.44054165688224,10.788795486713878,14.214198336512354,0.3954719377236398,77
78,0.210810937811309,12.650254496841097,15.362976834063284,10.973164554944631,0.088944654061109,0.4648108505796222,0.2447488851118027,18.14121229230717,28.77765879041675,10.637061278786746,0.5698052282697404,78
79,0.4610076269805302,15.77596341809587,19.78001614706546,10.761034846214194,0.0039477764660495,0.6698707008215188,0.3969455970097469,12.396520848375044,30.0,16.17227969118624,0.1810409436354755,79
80,0.5389452433427343,14.11741497270348,14.596341830889092,10.815458738598592,0.083064124741027,0.8512373793876832,0.4672556398583065,16.856229900913764,11.734185205108712,13.402783872470842,0.0014795301603914,80
81,0.1006668481356454,12.537411872576582,18.3528259768073,16.86346477811679,0.0026502637003125,0.514383036436801,0.0605753852720716,22.720925686370283,15.454125841884355,30.0,0.2109977763118143,81
82,0.1387196802108675,15.318849552392072,14.85130433874368,15.570207950013508,0.0637930476935697,0.2969656107196767,0.1410005295585124,16.42153508427822,14.487670745511103,11.779405673270617,0.3481326321561125,82
83,0.5464541353674223,14.95080768546425,18.51430621485377,13.766666289384748,0.0793482577711559,0.6577063336618318,0.5217510932184278,13.636923943014828,19.16284014345075,12.362349240807871,0.2220218239177766,83
84,0.4138266607863188,15.710791667249326,15.460293764075525,14.55776055994881,0.0666228245439021,0.8509568866179842,0.4044031356022677,22.724859605871387,18.172484067824467,16.88120088156469,0.3246739335282573,84
85,0.1689558578582626,11.406608351828671,15.406633382916704,16.642302805013756,0.0418885459351686,0.2378368178249962,0.1464437318188682,13.409997532668966,17.712473963694233,20.748465397137583,0.2572810422752168,85
86,0.3103908008746479,16.468254771522872,15.74424905320327,16.41595480855608,0.0066463064353562,0.4325970401274492,0.1825402205188495,19.33713018009996,18.147741081956084,26.588106015023047,0.0101306755144249,86
87,0.5584678193390953,11.233651947729175,15.117672615551797,16.301925050811217,0.042615782267257,0.6756696179874514,0.553269812175634,9.944645561328954,7.5632690650586,12.128467233993344,0.0026525785907486,87
88,0.2312895986673597,15.09744265550425,19.02752664243483,15.35975288102786,0.0226351048321226,0.5196935252483924,0.1688710352140525,19.115148601352843,30.0,17.75428089670164,0.341661268367437,88
89,0.1229167693160902,14.573682072844727,10.384009531326912,10.086261099337587,0.0109561936632342,0.219231655594015,0.109200229614688,17.417331351334298,9.399203150228931,14.90355503999263,0.1409108906141558,89
90,0.5182744424121064,19.887504674912023,18.131322107931908,12.7927989468317,0.012711576877242,0.6006714958129771,0.4144490226625918,24.050553772601425,19.56204014094116,12.696428534928792,0.0564484105089658,90
91,0.4008816543212141,15.13219795496509,17.290318264895443,14.276414817127405,0.0370113438742245,0.4917662195726957,0.2844851188117974,15.402259589999016,17.034934614067193,15.505577456750236,0.0986045827006746,91
92,0.5237483467156325,16.286340445430433,19.56914658870743,14.392125463199228,0.076084407147224,0.9181653549152062,0.4831362296498447,18.715890719119976,18.481074671623603,10.682215605158143,0.0407804895339523,92
93,0.1956659444235836,16.231685255335197,16.751594687080082,18.01453908592952,0.0617275289575779,0.2374109835202659,0.1815423222148401,18.026150530357747,14.57544437521956,24.425771281053123,0.4887818350419733,93
94,0.4590623960334589,15.010218764885716,15.140093575150662,15.160489912834043,0.0663190344205385,0.4328296077481326,0.452374839438827,18.00647415635545,18.559294090903908,19.111526745784204,1.2372493500512618,94
95,0.4914977498136079,11.597346200770518,19.710329421962285,14.735625845382806,0.0229641981965692,0.1848464752220449,0.2704751327007642,14.618497743209833,21.971809155307312,17.397464178004714,0.3151457300794875,95
96,0.3883891986421611,16.665064982968545,18.59514663026757,11.868865497335936,0.0483079250955175,0.8663861276419973,0.3892162746701753,19.667042938427112,5.75786554083279,14.883553189516084,0.3177240617002811,96
97,0.332951502942128,15.584809215665013,10.836598654248348,13.404274025138069,0.0824643542034468,0.2361360903327246,0.2993745508327954,13.487468195280226,11.138211084412182,14.73359380164806,0.901800536975009,97
98,0.2180225102051557,10.44239811178013,19.87760743875809,14.3065755826096,0.0199269765681718,0.2254678914013093,0.1496024165223711,17.994832116949173,30.0,20.757567908391994,0.651803706209628,98
99,0.4056521346695818,13.41277308400278,12.843068854634009,13.53193332872194,0.006336887723077,0.8985357562013488,0.3943270422912969,12.129863765975385,12.70619986482744,17.796240228664594,0.2871411452106787,99
100,0.5457011636794081,11.775580756114127,15.887428205102784,15.910470271933836,0.0188171191422925,0.2291289457338474,0.3365440196379654,12.82475569359677,14.670458975568463,22.8984458932788,0.0033650144240018,100
101,0.5875801199142224,17.85746595165874,10.189286559293938,17.355423397900847,0.0320896855137404,0.2591298045449547,0.4821291219499564,12.599064319538972,17.083578820070077,18.84653433067049,1.0942265135706282,101
102,0.5842677057573551,14.132666861681583,16.03456438445764,18.2864284728506,0.0153129881571682,0.8584118148798988,0.5989665395989184,12.318078813622058,26.33934957862056,17.010724699377782,0.1705513236843499,102
103,0.4747336053630007,19.68318159044908,17.774128449701944,18.005667844427418,0.0663785553650751,0.4911094182970096,0.4606283072854281,18.488630312691694,14.400552190012244,16.82846850177368,1.040922773894761,103
104,0.4371804847486615,16.75097680619423,17.73473420412217,17.61331442148505,0.0431243825338896,0.1072378463442319,0.2675516146847865,16.257261943681076,6.499930223039088,18.3423840006057,0.7887649831448842,104
105,0.3093158920646251,13.066412298678882,13.322628290447732,14.41702742099344,0.0290754877781911,0.1984552163907338,0.2273563158395666,17.452893610924086,10.047473617783425,17.4635266110346,0.829674635541266,105
106,0.3705684398441415,14.191653050814558,16.30338282379335,19.991911902445,0.0066762292424718,0.7109851720625148,0.3070841695929384,18.279941408802795,11.54194360839242,19.65827430532146,0.0017766487928898,106
107,0.5516727512352878,14.671589241838042,11.609691763899548,15.857575258273396,0.0416586785228683,0.5397298675843454,0.4093746131007587,19.795173430900203,23.99959371306586,22.220430960433337,0.0107909854667975,107
108,0.4535556806145812,19.00259060777811,13.136706444002186,13.80325926236182,0.0713094855801336,0.3255655680514746,0.3547883167385893,21.475955849997945,15.106197090693671,14.398150096932753,0.167595569919578,108
109,0.5754823554061946,11.57887807774885,19.891503320486347,10.590826308647255,0.0587189874220302,0.5945041659579208,0.5742249101035031,10.25043444402774,16.124471911514554,12.658332040110656,0.9337530816112783,109
110,0.4742914930907341,17.000211643713982,15.15484932061204,16.27897450188003,0.0819205372008266,0.9393390968941848,0.4554551274682065,14.535041372897584,16.638741527369582,17.88272439567712,0.2484150078412107,110
111,0.0898444902848768,12.757024843231244,18.814301875422668,18.98777004430509,0.0084571722921087,0.2595074029108294,0.042434845041836,19.29978428590376,30.0,30.0,0.6016343426239665,111
112,0.4107953728782879,16.008540769432543,15.447667676975945,18.3533555580358,0.0511967489052821,0.1142950730474005,0.2829354081719794,21.422751698472457,24.816407118017963,22.573080068346638,1.122709357673289,112
113,0.2338958880154323,10.33640515869172,11.34011187686358,19.656971399196216,0.0842257354493023,0.2412854890712035,0.2473963499770875,7.141089330200516,20.99835741133157,22.44677446174252,0.7841292355482011,113
114,0.4702839788892859,15.51620752596325,18.17571115171066,12.094766091325068,0.0137856670065526,0.5106552228597635,0.4091352149103746,13.570538862031958,22.882836760527105,12.329133760110263,0.0037451520675157,114
115,0.1718476402826343,12.247174706310702,11.156455053156758,10.844870043252952,0.0543356755661437,0.2151008627804901,0.1650671447652752,12.365700002740644,18.208784425889284,10.916062741763488,0.6325744239684116,115
116,0.089110957271103,18.33018438438356,15.153750865997685,19.487217343200985,0.0489337794576803,0.8224904657298007,0.0778684334403317,17.763277592769054,14.520573922313677,23.602188786406565,0.0605877650933663,116
117,0.4674504448453372,11.580183219584857,18.088336476658696,18.759486159088645,0.0214590660529054,0.9581812555293684,0.4674306163723278,11.45430716862268,25.81163374192433,20.865558509103543,0.3481416273945044,117
118,0.1967752536892291,13.15428739961506,17.401489104365893,15.307622258311952,0.0649604160711576,0.3770876294509452,0.1473255794237852,16.533404040418525,9.216463052442004,21.924258241917222,0.0032228282243309,118
119,0.5106502072479622,16.474693254426448,14.259861855477345,11.434921359236943,0.0524469856573705,0.4861215783606355,0.4244988480639446,14.016893687551546,7.77028058892463,17.26651314260166,0.758254309820764,119
120,0.5298092016097881,16.954967211974605,19.11629650463853,11.667760532690917,0.0685270881901836,0.4895487067596632,0.498364619273146,14.831055247712284,13.262646362183794,9.767953859482905,0.2742115731483554,120
121,0.5686220863043958,10.199982884239638,11.414621693471297,19.331579772806045,0.0052989559878413,0.5329565398511039,0.4821561210824402,12.615612426406273,0.0118308440883375,21.875232925077967,0.1961497191936475,121
122,0.3341838887062102,12.245911990355594,15.978518146733762,15.786847170051727,0.0378546521709699,0.378663757053312,0.267530084937557,15.398770117773298,10.073993126641277,16.03393320361822,0.4753374883789757,122
123,0.3043878407621666,18.298311226877782,11.923610761351895,19.07488871353894,0.0115912945593402,0.9391518927284968,0.2914268102225948,25.836013910772973,13.618101671696152,19.794534964497554,0.1224660474353781,123
124,0.3488221292138911,10.38973079440491,11.645424234740885,14.915259728181889,0.0352986744023952,0.5133251606458672,0.2430373128374413,11.930348482937257,21.10542768901334,15.94426873342484,0.0405770258200101,124
125,0.1729524883355606,11.849269993444112,10.357429847951238,10.57803912365238,0.0489987205441321,0.5043039350453886,0.1972688442473956,11.811102963711884,5.640231243479173,10.181343484551538,0.1741901331871623,125
126,0.3387455343586695,15.234036906040782,17.00527142167644,16.323664011314392,0.010550882654582,0.299721920011792,0.1637482151879969,23.48221893805713,30.0,30.0,0.001894825722083,126
127,0.3753584168036591,10.9763309654725,10.176022619117855,11.97335111315993,0.0868618541866295,0.100869453017055,0.3547993918232851,11.236902615743118,17.42095739537645,11.745128181945216,1.4475734363875128,127
128,0.2535579073579707,15.433948305982726,17.775002262678843,10.249698141039705,0.0232828291645682,0.7409395091857653,0.2417211787161033,17.560633114223553,18.773942243536855,14.700973898336528,0.2189113825052127,128
129,0.3530782870744722,10.699108032860964,15.243981722308812,17.95495261309707,0.014633960975854,0.7552730184786681,0.3018472031568425,13.75957440474117,18.896450490707483,16.045292698547357,0.327649265665151,129
130,0.5713300233028846,18.150979341178004,10.653065975734282,19.46700202956068,0.0820785114246831,0.8365738273848777,0.5486103903091025,14.946909439422752,0.2293253783002755,18.994448617312436,0.1726057467585773,130
131,0.3661924773275525,10.076285655888004,10.129125606656409,19.402701846747675,0.0576778511182526,0.5502367310033652,0.3090234978959931,12.415609010947325,20.516232392257464,18.34298810767884,0.6220881562785529,131
132,0.5374472938155309,15.798614770278176,12.983847629825457,10.266516108447233,0.0036427289689569,0.5000490325137249,0.3949894468193454,14.307046618902882,10.681910873655395,11.986225366680308,0.0011655210256568,132
133,0.2126512731162901,18.1510448596093,14.268075803889118,12.29570138956413,0.0062002273955368,0.3121718286263479,0.0767661152377559,29.345303954646138,7.918523237795871,29.37506827724109,0.2429425537082003,133
134,0.1935203967647085,16.867535134159457,17.754551195208823,13.686270690328756,0.021791879626957,0.831225511656127,0.1588094496984392,20.440424048672167,30.0,17.579412045574056,0.0033981286123734,134
135,0.5632661685972351,15.06383643664226,19.502758043967724,12.258629656618655,0.0714459094744326,0.6355746673694672,0.5325513071282549,19.10368722505373,17.61804979315295,11.518364841286648,0.6507485655666646,135
136,0.4080139403320826,14.570184452660875,12.933798011685877,18.72288602158047,0.0340234821261767,0.9131418022185818,0.4076092199516115,13.454840797014684,19.26173204360513,24.80575756781181,0.0092105892874786,136
137,0.5833226220272926,14.243735190142823,10.268322455620323,12.287941220096249,0.0338192659123716,0.2798572485947734,0.4239312985101994,14.333285921434564,9.401008126138562,17.87380380140052,0.0038963926535783,137
138,0.1111108058704315,14.118053019758271,16.00480243662263,13.360356145272757,0.0039352972119084,0.5216270377725075,0.0570517468810384,20.33731770132736,30.0,30.0,0.0105283109401273,138
139,0.180668247277462,14.195930062709222,18.35471237078244,19.620486316747524,0.0427024387353252,0.7295290923526245,0.1978465066819262,14.047161245036571,26.67453167724806,19.72593794217924,0.3313496299227541,139
140,0.2737661038273112,16.280160521296363,14.865099558895537,10.019337784851173,0.0086192744583376,0.2364006795842147,0.1381585860572642,30.0,13.070496499404934,11.68209964329061,0.5382709014854075,140
141,0.1177390805307516,19.47316605014006,15.94517971485853,16.42451045440689,0.0200191133247756,0.2497293366369472,0.0944500264468135,30.0,20.81291156692265,29.249672805642728,0.8146722404501032,141
142,0.1450449539289139,17.350908453180793,17.928931433529062,18.991502793068555,0.0406477206257177,0.2837325509390913,0.1200896927297609,24.12568839704697,10.026878938393637,25.2242853192086,1.1996560586502876,142
143,0.3911089864162316,10.67869205105902,13.053176332691768,17.21265324504537,0.0817225109959833,0.6183947723465794,0.3688800746148029,11.4713445151835,14.728822437710871,18.07313500639368,0.5568447545678816,143
